label,img-1,img-2,img_1_path,img_2_path,actual_result,result
Natalie Portman,Natalie Portman_16.jpg,Robert Downey Jr_48.jpg,./Images/Natalie Portman/Natalie Portman_16.jpg,./Images/Robert Downey Jr/Robert Downey Jr_48.jpg,False,False
Claire Holt,Claire Holt_30.jpg,Henry Cavill_102.jpg,./Images/Claire Holt/Claire Holt_30.jpg,./Images/Henry Cavill/Henry Cavill_102.jpg,False,False
Billie Eilish,Billie Eilish_43.jpg,Jessica Alba_31.jpg,./Images/Billie Eilish/Billie Eilish_43.jpg,./Images/Jessica Alba/Jessica Alba_31.jpg,False,False
Alexandra Daddario,Alexandra Daddario_31.jpg,Lisa Kudrow_51.jpg,./Images/Alexandra Daddario/Alexandra Daddario_31.jpg,./Images/Lisa Kudrow/Lisa Kudrow_51.jpg,False,False
Ellen Degeneres,Ellen Degeneres_47.jpg,Camila Cabello_8.jpg,./Images/Ellen Degeneres/Ellen Degeneres_47.jpg,./Images/Camila Cabello/Camila Cabello_8.jpg,False,False
Camila Cabello,Camila Cabello_32.jpg,Roger Federer_35.jpg,./Images/Camila Cabello/Camila Cabello_32.jpg,./Images/Roger Federer/Roger Federer_35.jpg,False,False
Robert Downey Jr,Robert Downey Jr_48.jpg,Claire Holt_31.jpg,./Images/Robert Downey Jr/Robert Downey Jr_48.jpg,./Images/Claire Holt/Claire Holt_31.jpg,False,False
Courtney Cox,Courtney Cox_42.jpg,Hugh Jackman_93.jpg,./Images/Courtney Cox/Courtney Cox_42.jpg,./Images/Hugh Jackman/Hugh Jackman_93.jpg,False,False
Henry Cavill,Henry Cavill_65.jpg,Jessica Alba_93.jpg,./Images/Henry Cavill/Henry Cavill_65.jpg,./Images/Jessica Alba/Jessica Alba_93.jpg,False,False
Andy Samberg,Andy Samberg_21.jpg,Courtney Cox_11.jpg,./Images/Andy Samberg/Andy Samberg_21.jpg,./Images/Courtney Cox/Courtney Cox_11.jpg,False,False
Tom Cruise,Tom Cruise_20.jpg,Hugh Jackman_28.jpg,./Images/Tom Cruise/Tom Cruise_20.jpg,./Images/Hugh Jackman/Hugh Jackman_28.jpg,False,False
Lisa Kudrow,Lisa Kudrow_44.jpg,Akshay Kumar_0.jpg,./Images/Lisa Kudrow/Lisa Kudrow_44.jpg,./Images/Akshay Kumar/Akshay Kumar_0.jpg,False,False
Hrithik Roshan,Hrithik Roshan_70.jpg,Andy Samberg_36.jpg,./Images/Hrithik Roshan/Hrithik Roshan_70.jpg,./Images/Andy Samberg/Andy Samberg_36.jpg,False,False
Tom Cruise,Tom Cruise_52.jpg,Lisa Kudrow_23.jpg,./Images/Tom Cruise/Tom Cruise_52.jpg,./Images/Lisa Kudrow/Lisa Kudrow_23.jpg,False,False
Marmik,Marmik_26.jpg,Claire Holt_1.jpg,./Images/Marmik/Marmik_26.jpg,./Images/Claire Holt/Claire Holt_1.jpg,False,True
Akshay Kumar,Akshay Kumar_29.jpg,Jessica Alba_8.jpg,./Images/Akshay Kumar/Akshay Kumar_29.jpg,./Images/Jessica Alba/Jessica Alba_8.jpg,False,False
Dwayne Johnson,Dwayne Johnson_28.jpg,Margot Robbie_11.jpg,./Images/Dwayne Johnson/Dwayne Johnson_28.jpg,./Images/Margot Robbie/Margot Robbie_11.jpg,False,False
Andy Samberg,Andy Samberg_83.jpg,Alia Bhatt_43.jpg,./Images/Andy Samberg/Andy Samberg_83.jpg,./Images/Alia Bhatt/Alia Bhatt_43.jpg,False,False
Priyanka Chopra,Priyanka Chopra_27.jpg,Virat Kohli_10.jpg,./Images/Priyanka Chopra/Priyanka Chopra_27.jpg,./Images/Virat Kohli/Virat Kohli_10.jpg,False,False
Roger Federer,Roger Federer_45.jpg,Alia Bhatt_26.jpg,./Images/Roger Federer/Roger Federer_45.jpg,./Images/Alia Bhatt/Alia Bhatt_26.jpg,False,False
Robert Downey Jr,Robert Downey Jr_84.jpg,Billie Eilish_39.jpg,./Images/Robert Downey Jr/Robert Downey Jr_84.jpg,./Images/Billie Eilish/Billie Eilish_39.jpg,False,False
Courtney Cox,Courtney Cox_79.jpg,Camila Cabello_55.jpg,./Images/Courtney Cox/Courtney Cox_79.jpg,./Images/Camila Cabello/Camila Cabello_55.jpg,False,False
Billie Eilish,Billie Eilish_6.jpg,Anushka Sharma_4.jpg,./Images/Billie Eilish/Billie Eilish_6.jpg,./Images/Anushka Sharma/Anushka Sharma_4.jpg,False,False
Priyanka Chopra,Priyanka Chopra_95.jpg,Roger Federer_69.jpg,./Images/Priyanka Chopra/Priyanka Chopra_95.jpg,./Images/Roger Federer/Roger Federer_69.jpg,False,False
Roger Federer,Roger Federer_0.jpg,Charlize Theron_71.jpg,./Images/Roger Federer/Roger Federer_0.jpg,./Images/Charlize Theron/Charlize Theron_71.jpg,False,False
Natalie Portman,Natalie Portman_58.jpg,Ellen Degeneres_61.jpg,./Images/Natalie Portman/Natalie Portman_58.jpg,./Images/Ellen Degeneres/Ellen Degeneres_61.jpg,False,False
Billie Eilish,Billie Eilish_65.jpg,Jessica Alba_0.jpg,./Images/Billie Eilish/Billie Eilish_65.jpg,./Images/Jessica Alba/Jessica Alba_0.jpg,False,False
Claire Holt,Claire Holt_22.jpg,Dwayne Johnson_14.jpg,./Images/Claire Holt/Claire Holt_22.jpg,./Images/Dwayne Johnson/Dwayne Johnson_14.jpg,False,False
Marmik,Marmik_10.jpg,Anushka Sharma_15.jpg,./Images/Marmik/Marmik_10.jpg,./Images/Anushka Sharma/Anushka Sharma_15.jpg,False,False
Robert Downey Jr,Robert Downey Jr_16.jpg,Margot Robbie_56.jpg,./Images/Robert Downey Jr/Robert Downey Jr_16.jpg,./Images/Margot Robbie/Margot Robbie_56.jpg,False,False
Kashyap,Kashyap_23.jpg,Courtney Cox_56.jpg,./Images/Kashyap/Kashyap_23.jpg,./Images/Courtney Cox/Courtney Cox_56.jpg,False,False
Hugh Jackman,Hugh Jackman_31.jpg,Margot Robbie_60.jpg,./Images/Hugh Jackman/Hugh Jackman_31.jpg,./Images/Margot Robbie/Margot Robbie_60.jpg,False,False
Jessica Alba,Jessica Alba_102.jpg,Henry Cavill_58.jpg,./Images/Jessica Alba/Jessica Alba_102.jpg,./Images/Henry Cavill/Henry Cavill_58.jpg,False,False
Ellen Degeneres,Ellen Degeneres_50.jpg,Akshay Kumar_14.jpg,./Images/Ellen Degeneres/Ellen Degeneres_50.jpg,./Images/Akshay Kumar/Akshay Kumar_14.jpg,False,False
Billie Eilish,Billie Eilish_42.jpg,Marmik_0.jpg,./Images/Billie Eilish/Billie Eilish_42.jpg,./Images/Marmik/Marmik_0.jpg,False,False
Zac Efron,Zac Efron_87.jpg,Courtney Cox_76.jpg,./Images/Zac Efron/Zac Efron_87.jpg,./Images/Courtney Cox/Courtney Cox_76.jpg,False,False
Andy Samberg,Andy Samberg_23.jpg,Alexandra Daddario_45.jpg,./Images/Andy Samberg/Andy Samberg_23.jpg,./Images/Alexandra Daddario/Alexandra Daddario_45.jpg,False,False
Roger Federer,Roger Federer_67.jpg,Andy Samberg_46.jpg,./Images/Roger Federer/Roger Federer_67.jpg,./Images/Andy Samberg/Andy Samberg_46.jpg,False,False
Roger Federer,Roger Federer_55.jpg,Ellen Degeneres_5.jpg,./Images/Roger Federer/Roger Federer_55.jpg,./Images/Ellen Degeneres/Ellen Degeneres_5.jpg,False,False
Tom Cruise,Tom Cruise_15.jpg,Claire Holt_67.jpg,./Images/Tom Cruise/Tom Cruise_15.jpg,./Images/Claire Holt/Claire Holt_67.jpg,False,False
Alexandra Daddario,Alexandra Daddario_32.jpg,Courtney Cox_65.jpg,./Images/Alexandra Daddario/Alexandra Daddario_32.jpg,./Images/Courtney Cox/Courtney Cox_65.jpg,False,False
Marmik,Marmik_3.jpg,Lisa Kudrow_43.jpg,./Images/Marmik/Marmik_3.jpg,./Images/Lisa Kudrow/Lisa Kudrow_43.jpg,False,False
Claire Holt,Claire Holt_51.jpg,Tom Cruise_55.jpg,./Images/Claire Holt/Claire Holt_51.jpg,./Images/Tom Cruise/Tom Cruise_55.jpg,False,False
Roger Federer,Roger Federer_46.jpg,Lisa Kudrow_24.jpg,./Images/Roger Federer/Roger Federer_46.jpg,./Images/Lisa Kudrow/Lisa Kudrow_24.jpg,False,False
Kashyap,Kashyap_22.jpg,Alexandra Daddario_8.jpg,./Images/Kashyap/Kashyap_22.jpg,./Images/Alexandra Daddario/Alexandra Daddario_8.jpg,False,False
Vijay Deverakonda,Vijay Deverakonda_92.jpg,Priyanka Chopra_94.jpg,./Images/Vijay Deverakonda/Vijay Deverakonda_92.jpg,./Images/Priyanka Chopra/Priyanka Chopra_94.jpg,False,False
Andy Samberg,Andy Samberg_19.jpg,Vijay Deverakonda_15.jpg,./Images/Andy Samberg/Andy Samberg_19.jpg,./Images/Vijay Deverakonda/Vijay Deverakonda_15.jpg,False,False
Andy Samberg,Andy Samberg_0.jpg,Camila Cabello_5.jpg,./Images/Andy Samberg/Andy Samberg_0.jpg,./Images/Camila Cabello/Camila Cabello_5.jpg,False,False
Natalie Portman,Natalie Portman_27.jpg,Elizabeth Olsen_23.jpg,./Images/Natalie Portman/Natalie Portman_27.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_23.jpg,False,False
Alia Bhatt,Alia Bhatt_71.jpg,Amitabh Bachchan_60.jpg,./Images/Alia Bhatt/Alia Bhatt_71.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_60.jpg,False,False
Andy Samberg,Andy Samberg_5.jpg,Alexandra Daddario_83.jpg,./Images/Andy Samberg/Andy Samberg_5.jpg,./Images/Alexandra Daddario/Alexandra Daddario_83.jpg,False,False
Ellen Degeneres,Ellen Degeneres_72.jpg,Priyanka Chopra_98.jpg,./Images/Ellen Degeneres/Ellen Degeneres_72.jpg,./Images/Priyanka Chopra/Priyanka Chopra_98.jpg,False,False
Charlize Theron,Charlize Theron_46.jpg,Robert Downey Jr_11.jpg,./Images/Charlize Theron/Charlize Theron_46.jpg,./Images/Robert Downey Jr/Robert Downey Jr_11.jpg,False,False
Hugh Jackman,Hugh Jackman_85.jpg,Dwayne Johnson_55.jpg,./Images/Hugh Jackman/Hugh Jackman_85.jpg,./Images/Dwayne Johnson/Dwayne Johnson_55.jpg,False,False
Alia Bhatt,Alia Bhatt_26.jpg,Zac Efron_19.jpg,./Images/Alia Bhatt/Alia Bhatt_26.jpg,./Images/Zac Efron/Zac Efron_19.jpg,False,False
Camila Cabello,Camila Cabello_51.jpg,Margot Robbie_8.jpg,./Images/Camila Cabello/Camila Cabello_51.jpg,./Images/Margot Robbie/Margot Robbie_8.jpg,False,True
Brad Pitt,Brad Pitt_84.jpg,Lisa Kudrow_64.jpg,./Images/Brad Pitt/Brad Pitt_84.jpg,./Images/Lisa Kudrow/Lisa Kudrow_64.jpg,False,False
Billie Eilish,Billie Eilish_23.jpg,Andy Samberg_49.jpg,./Images/Billie Eilish/Billie Eilish_23.jpg,./Images/Andy Samberg/Andy Samberg_49.jpg,False,False
Anushka Sharma,Anushka Sharma_53.jpg,Roger Federer_48.jpg,./Images/Anushka Sharma/Anushka Sharma_53.jpg,./Images/Roger Federer/Roger Federer_48.jpg,False,False
Elizabeth Olsen,Elizabeth Olsen_46.jpg,Henry Cavill_81.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_46.jpg,./Images/Henry Cavill/Henry Cavill_81.jpg,False,False
Charlize Theron,Charlize Theron_14.jpg,Natalie Portman_54.jpg,./Images/Charlize Theron/Charlize Theron_14.jpg,./Images/Natalie Portman/Natalie Portman_54.jpg,False,True
Andy Samberg,Andy Samberg_63.jpg,Alia Bhatt_26.jpg,./Images/Andy Samberg/Andy Samberg_63.jpg,./Images/Alia Bhatt/Alia Bhatt_26.jpg,False,False
Margot Robbie,Margot Robbie_38.jpg,Camila Cabello_60.jpg,./Images/Margot Robbie/Margot Robbie_38.jpg,./Images/Camila Cabello/Camila Cabello_60.jpg,False,False
Tom Cruise,Tom Cruise_35.jpg,Natalie Portman_57.jpg,./Images/Tom Cruise/Tom Cruise_35.jpg,./Images/Natalie Portman/Natalie Portman_57.jpg,False,False
Billie Eilish,Billie Eilish_87.jpg,Anushka Sharma_26.jpg,./Images/Billie Eilish/Billie Eilish_87.jpg,./Images/Anushka Sharma/Anushka Sharma_26.jpg,False,False
Dwayne Johnson,Dwayne Johnson_15.jpg,Brad Pitt_68.jpg,./Images/Dwayne Johnson/Dwayne Johnson_15.jpg,./Images/Brad Pitt/Brad Pitt_68.jpg,False,False
Hugh Jackman,Hugh Jackman_16.jpg,Charlize Theron_52.jpg,./Images/Hugh Jackman/Hugh Jackman_16.jpg,./Images/Charlize Theron/Charlize Theron_52.jpg,False,False
Akshay Kumar,Akshay Kumar_41.jpg,Virat Kohli_38.jpg,./Images/Akshay Kumar/Akshay Kumar_41.jpg,./Images/Virat Kohli/Virat Kohli_38.jpg,False,False
Andy Samberg,Andy Samberg_47.jpg,Priyanka Chopra_77.jpg,./Images/Andy Samberg/Andy Samberg_47.jpg,./Images/Priyanka Chopra/Priyanka Chopra_77.jpg,False,False
Natalie Portman,Natalie Portman_79.jpg,Charlize Theron_20.jpg,./Images/Natalie Portman/Natalie Portman_79.jpg,./Images/Charlize Theron/Charlize Theron_20.jpg,False,False
Priyanka Chopra,Priyanka Chopra_68.jpg,Akshay Kumar_12.jpg,./Images/Priyanka Chopra/Priyanka Chopra_68.jpg,./Images/Akshay Kumar/Akshay Kumar_12.jpg,False,False
Ellen Degeneres,Ellen Degeneres_24.jpg,Alia Bhatt_12.jpg,./Images/Ellen Degeneres/Ellen Degeneres_24.jpg,./Images/Alia Bhatt/Alia Bhatt_12.jpg,False,False
Akshay Kumar,Akshay Kumar_11.jpg,Hrithik Roshan_14.jpg,./Images/Akshay Kumar/Akshay Kumar_11.jpg,./Images/Hrithik Roshan/Hrithik Roshan_14.jpg,False,False
Alia Bhatt,Alia Bhatt_74.jpg,Lisa Kudrow_56.jpg,./Images/Alia Bhatt/Alia Bhatt_74.jpg,./Images/Lisa Kudrow/Lisa Kudrow_56.jpg,False,False
Alia Bhatt,Alia Bhatt_33.jpg,Ellen Degeneres_62.jpg,./Images/Alia Bhatt/Alia Bhatt_33.jpg,./Images/Ellen Degeneres/Ellen Degeneres_62.jpg,False,False
Camila Cabello,Camila Cabello_34.jpg,Hrithik Roshan_57.jpg,./Images/Camila Cabello/Camila Cabello_34.jpg,./Images/Hrithik Roshan/Hrithik Roshan_57.jpg,False,False
Claire Holt,Claire Holt_49.jpg,Alexandra Daddario_62.jpg,./Images/Claire Holt/Claire Holt_49.jpg,./Images/Alexandra Daddario/Alexandra Daddario_62.jpg,False,False
Tom Cruise,Tom Cruise_6.jpg,Elizabeth Olsen_24.jpg,./Images/Tom Cruise/Tom Cruise_6.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_24.jpg,False,False
Camila Cabello,Camila Cabello_5.jpg,Tom Cruise_0.jpg,./Images/Camila Cabello/Camila Cabello_5.jpg,./Images/Tom Cruise/Tom Cruise_0.jpg,False,True
Hrithik Roshan,Hrithik Roshan_45.jpg,Priyanka Chopra_8.jpg,./Images/Hrithik Roshan/Hrithik Roshan_45.jpg,./Images/Priyanka Chopra/Priyanka Chopra_8.jpg,False,False
Anushka Sharma,Anushka Sharma_3.jpg,Tom Cruise_32.jpg,./Images/Anushka Sharma/Anushka Sharma_3.jpg,./Images/Tom Cruise/Tom Cruise_32.jpg,False,False
Roger Federer,Roger Federer_20.jpg,Anushka Sharma_33.jpg,./Images/Roger Federer/Roger Federer_20.jpg,./Images/Anushka Sharma/Anushka Sharma_33.jpg,False,False
Courtney Cox,Courtney Cox_49.jpg,Billie Eilish_14.jpg,./Images/Courtney Cox/Courtney Cox_49.jpg,./Images/Billie Eilish/Billie Eilish_14.jpg,False,False
Marmik,Marmik_7.jpg,Andy Samberg_5.jpg,./Images/Marmik/Marmik_7.jpg,./Images/Andy Samberg/Andy Samberg_5.jpg,False,False
Amitabh Bachchan,Amitabh Bachchan_31.jpg,Elizabeth Olsen_30.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_31.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_30.jpg,False,False
Zac Efron,Zac Efron_55.jpg,Anushka Sharma_8.jpg,./Images/Zac Efron/Zac Efron_55.jpg,./Images/Anushka Sharma/Anushka Sharma_8.jpg,False,False
Natalie Portman,Natalie Portman_16.jpg,Elizabeth Olsen_33.jpg,./Images/Natalie Portman/Natalie Portman_16.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_33.jpg,False,False
Natalie Portman,Natalie Portman_80.jpg,Elizabeth Olsen_52.jpg,./Images/Natalie Portman/Natalie Portman_80.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_52.jpg,False,False
Tom Cruise,Tom Cruise_7.jpg,Billie Eilish_0.jpg,./Images/Tom Cruise/Tom Cruise_7.jpg,./Images/Billie Eilish/Billie Eilish_0.jpg,False,False
Elizabeth Olsen,Elizabeth Olsen_48.jpg,Billie Eilish_12.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_48.jpg,./Images/Billie Eilish/Billie Eilish_12.jpg,False,False
Amitabh Bachchan,Amitabh Bachchan_16.jpg,Anushka Sharma_46.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_16.jpg,./Images/Anushka Sharma/Anushka Sharma_46.jpg,False,False
Claire Holt,Claire Holt_33.jpg,Marmik_31.jpg,./Images/Claire Holt/Claire Holt_33.jpg,./Images/Marmik/Marmik_31.jpg,False,False
Tom Cruise,Tom Cruise_3.jpg,Lisa Kudrow_55.jpg,./Images/Tom Cruise/Tom Cruise_3.jpg,./Images/Lisa Kudrow/Lisa Kudrow_55.jpg,False,False
Alexandra Daddario,Alexandra Daddario_0.jpg,Camila Cabello_54.jpg,./Images/Alexandra Daddario/Alexandra Daddario_0.jpg,./Images/Camila Cabello/Camila Cabello_54.jpg,False,False
Dwayne Johnson,Dwayne Johnson_51.jpg,Anushka Sharma_65.jpg,./Images/Dwayne Johnson/Dwayne Johnson_51.jpg,./Images/Anushka Sharma/Anushka Sharma_65.jpg,False,False
Roger Federer,Roger Federer_24.jpg,Natalie Portman_10.jpg,./Images/Roger Federer/Roger Federer_24.jpg,./Images/Natalie Portman/Natalie Portman_10.jpg,False,False
Jessica Alba,Jessica Alba_71.jpg,Lisa Kudrow_57.jpg,./Images/Jessica Alba/Jessica Alba_71.jpg,./Images/Lisa Kudrow/Lisa Kudrow_57.jpg,False,False
Andy Samberg,Andy Samberg_0.jpg,Claire Holt_39.jpg,./Images/Andy Samberg/Andy Samberg_0.jpg,./Images/Claire Holt/Claire Holt_39.jpg,False,False
Kashyap,Kashyap_16.jpg,Camila Cabello_45.jpg,./Images/Kashyap/Kashyap_16.jpg,./Images/Camila Cabello/Camila Cabello_45.jpg,False,False
Akshay Kumar,Akshay Kumar_2.jpg,Vijay Deverakonda_38.jpg,./Images/Akshay Kumar/Akshay Kumar_2.jpg,./Images/Vijay Deverakonda/Vijay Deverakonda_38.jpg,False,False
Priyanka Chopra,Priyanka Chopra_42.jpg,Zac Efron_18.jpg,./Images/Priyanka Chopra/Priyanka Chopra_42.jpg,./Images/Zac Efron/Zac Efron_18.jpg,False,False
Akshay Kumar,Akshay Kumar_13.jpg,Hugh Jackman_44.jpg,./Images/Akshay Kumar/Akshay Kumar_13.jpg,./Images/Hugh Jackman/Hugh Jackman_44.jpg,False,False
Kashyap,Kashyap_0.jpg,Anushka Sharma_44.jpg,./Images/Kashyap/Kashyap_0.jpg,./Images/Anushka Sharma/Anushka Sharma_44.jpg,False,False
Tom Cruise,Tom Cruise_47.jpg,Alia Bhatt_20.jpg,./Images/Tom Cruise/Tom Cruise_47.jpg,./Images/Alia Bhatt/Alia Bhatt_20.jpg,False,False
Natalie Portman,Natalie Portman_52.jpg,Ellen Degeneres_14.jpg,./Images/Natalie Portman/Natalie Portman_52.jpg,./Images/Ellen Degeneres/Ellen Degeneres_14.jpg,False,False
Lisa Kudrow,Lisa Kudrow_3.jpg,Ellen Degeneres_14.jpg,./Images/Lisa Kudrow/Lisa Kudrow_3.jpg,./Images/Ellen Degeneres/Ellen Degeneres_14.jpg,False,False
Courtney Cox,Courtney Cox_56.jpg,Margot Robbie_19.jpg,./Images/Courtney Cox/Courtney Cox_56.jpg,./Images/Margot Robbie/Margot Robbie_19.jpg,False,False
Alexandra Daddario,Alexandra Daddario_48.jpg,Claire Holt_13.jpg,./Images/Alexandra Daddario/Alexandra Daddario_48.jpg,./Images/Claire Holt/Claire Holt_13.jpg,False,False
Billie Eilish,Billie Eilish_70.jpg,Robert Downey Jr_26.jpg,./Images/Billie Eilish/Billie Eilish_70.jpg,./Images/Robert Downey Jr/Robert Downey Jr_26.jpg,False,False
Margot Robbie,Margot Robbie_64.jpg,Claire Holt_2.jpg,./Images/Margot Robbie/Margot Robbie_64.jpg,./Images/Claire Holt/Claire Holt_2.jpg,False,False
Lisa Kudrow,Lisa Kudrow_40.jpg,Natalie Portman_47.jpg,./Images/Lisa Kudrow/Lisa Kudrow_40.jpg,./Images/Natalie Portman/Natalie Portman_47.jpg,False,False
Robert Downey Jr,Robert Downey Jr_65.jpg,Tom Cruise_28.jpg,./Images/Robert Downey Jr/Robert Downey Jr_65.jpg,./Images/Tom Cruise/Tom Cruise_28.jpg,False,False
Andy Samberg,Andy Samberg_27.jpg,Courtney Cox_56.jpg,./Images/Andy Samberg/Andy Samberg_27.jpg,./Images/Courtney Cox/Courtney Cox_56.jpg,False,False
Jessica Alba,Jessica Alba_63.jpg,Hugh Jackman_106.jpg,./Images/Jessica Alba/Jessica Alba_63.jpg,./Images/Hugh Jackman/Hugh Jackman_106.jpg,False,False
Akshay Kumar,Akshay Kumar_5.jpg,Priyanka Chopra_62.jpg,./Images/Akshay Kumar/Akshay Kumar_5.jpg,./Images/Priyanka Chopra/Priyanka Chopra_62.jpg,False,False
Charlize Theron,Charlize Theron_4.jpg,Camila Cabello_38.jpg,./Images/Charlize Theron/Charlize Theron_4.jpg,./Images/Camila Cabello/Camila Cabello_38.jpg,False,False
Andy Samberg,Andy Samberg_11.jpg,Vijay Deverakonda_103.jpg,./Images/Andy Samberg/Andy Samberg_11.jpg,./Images/Vijay Deverakonda/Vijay Deverakonda_103.jpg,False,False
Charlize Theron,Charlize Theron_70.jpg,Brad Pitt_112.jpg,./Images/Charlize Theron/Charlize Theron_70.jpg,./Images/Brad Pitt/Brad Pitt_112.jpg,False,False
Andy Samberg,Andy Samberg_63.jpg,Charlize Theron_19.jpg,./Images/Andy Samberg/Andy Samberg_63.jpg,./Images/Charlize Theron/Charlize Theron_19.jpg,False,False
Brad Pitt,Brad Pitt_118.jpg,Anushka Sharma_47.jpg,./Images/Brad Pitt/Brad Pitt_118.jpg,./Images/Anushka Sharma/Anushka Sharma_47.jpg,False,False
Camila Cabello,Camila Cabello_36.jpg,Roger Federer_37.jpg,./Images/Camila Cabello/Camila Cabello_36.jpg,./Images/Roger Federer/Roger Federer_37.jpg,False,False
Billie Eilish,Billie Eilish_29.jpg,Virat Kohli_25.jpg,./Images/Billie Eilish/Billie Eilish_29.jpg,./Images/Virat Kohli/Virat Kohli_25.jpg,False,False
Virat Kohli,Virat Kohli_5.jpg,Vijay Deverakonda_53.jpg,./Images/Virat Kohli/Virat Kohli_5.jpg,./Images/Vijay Deverakonda/Vijay Deverakonda_53.jpg,False,False
Courtney Cox,Courtney Cox_54.jpg,Ellen Degeneres_26.jpg,./Images/Courtney Cox/Courtney Cox_54.jpg,./Images/Ellen Degeneres/Ellen Degeneres_26.jpg,False,False
Marmik,Marmik_9.jpg,Lisa Kudrow_56.jpg,./Images/Marmik/Marmik_9.jpg,./Images/Lisa Kudrow/Lisa Kudrow_56.jpg,False,False
Courtney Cox,Courtney Cox_69.jpg,Priyanka Chopra_80.jpg,./Images/Courtney Cox/Courtney Cox_69.jpg,./Images/Priyanka Chopra/Priyanka Chopra_80.jpg,False,False
Vijay Deverakonda,Vijay Deverakonda_44.jpg,Zac Efron_70.jpg,./Images/Vijay Deverakonda/Vijay Deverakonda_44.jpg,./Images/Zac Efron/Zac Efron_70.jpg,False,False
Zac Efron,Zac Efron_25.jpg,Henry Cavill_1.jpg,./Images/Zac Efron/Zac Efron_25.jpg,./Images/Henry Cavill/Henry Cavill_1.jpg,False,False
Zac Efron,Zac Efron_29.jpg,Kashyap_7.jpg,./Images/Zac Efron/Zac Efron_29.jpg,./Images/Kashyap/Kashyap_7.jpg,False,False
Jessica Alba,Jessica Alba_96.jpg,Henry Cavill_97.jpg,./Images/Jessica Alba/Jessica Alba_96.jpg,./Images/Henry Cavill/Henry Cavill_97.jpg,False,False
Jessica Alba,Jessica Alba_45.jpg,Courtney Cox_68.jpg,./Images/Jessica Alba/Jessica Alba_45.jpg,./Images/Courtney Cox/Courtney Cox_68.jpg,False,False
Henry Cavill,Henry Cavill_96.jpg,Marmik_26.jpg,./Images/Henry Cavill/Henry Cavill_96.jpg,./Images/Marmik/Marmik_26.jpg,False,False
Jessica Alba,Jessica Alba_50.jpg,Brad Pitt_117.jpg,./Images/Jessica Alba/Jessica Alba_50.jpg,./Images/Brad Pitt/Brad Pitt_117.jpg,False,False
Vijay Deverakonda,Vijay Deverakonda_74.jpg,Jessica Alba_8.jpg,./Images/Vijay Deverakonda/Vijay Deverakonda_74.jpg,./Images/Jessica Alba/Jessica Alba_8.jpg,False,False
Elizabeth Olsen,Elizabeth Olsen_61.jpg,Anushka Sharma_56.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_61.jpg,./Images/Anushka Sharma/Anushka Sharma_56.jpg,False,False
Charlize Theron,Charlize Theron_69.jpg,Jessica Alba_79.jpg,./Images/Charlize Theron/Charlize Theron_69.jpg,./Images/Jessica Alba/Jessica Alba_79.jpg,False,False
Charlize Theron,Charlize Theron_38.jpg,Alia Bhatt_73.jpg,./Images/Charlize Theron/Charlize Theron_38.jpg,./Images/Alia Bhatt/Alia Bhatt_73.jpg,False,False
Camila Cabello,Camila Cabello_67.jpg,Zac Efron_79.jpg,./Images/Camila Cabello/Camila Cabello_67.jpg,./Images/Zac Efron/Zac Efron_79.jpg,False,False
Amitabh Bachchan,Amitabh Bachchan_4.jpg,Akshay Kumar_12.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_4.jpg,./Images/Akshay Kumar/Akshay Kumar_12.jpg,False,False
Natalie Portman,Natalie Portman_55.jpg,Billie Eilish_97.jpg,./Images/Natalie Portman/Natalie Portman_55.jpg,./Images/Billie Eilish/Billie Eilish_97.jpg,False,False
Courtney Cox,Courtney Cox_39.jpg,Akshay Kumar_14.jpg,./Images/Courtney Cox/Courtney Cox_39.jpg,./Images/Akshay Kumar/Akshay Kumar_14.jpg,False,False
Margot Robbie,Margot Robbie_67.jpg,Ellen Degeneres_48.jpg,./Images/Margot Robbie/Margot Robbie_67.jpg,./Images/Ellen Degeneres/Ellen Degeneres_48.jpg,False,False
Akshay Kumar,Akshay Kumar_22.jpg,Andy Samberg_1.jpg,./Images/Akshay Kumar/Akshay Kumar_22.jpg,./Images/Andy Samberg/Andy Samberg_1.jpg,False,False
Charlize Theron,Charlize Theron_31.jpg,Courtney Cox_54.jpg,./Images/Charlize Theron/Charlize Theron_31.jpg,./Images/Courtney Cox/Courtney Cox_54.jpg,False,False
Camila Cabello,Camila Cabello_66.jpg,Robert Downey Jr_20.jpg,./Images/Camila Cabello/Camila Cabello_66.jpg,./Images/Robert Downey Jr/Robert Downey Jr_20.jpg,False,False
Hrithik Roshan,Hrithik Roshan_94.jpg,Natalie Portman_72.jpg,./Images/Hrithik Roshan/Hrithik Roshan_94.jpg,./Images/Natalie Portman/Natalie Portman_72.jpg,False,False
