label,img-1,img-2,img_1_path,img_2_path,actual_result,result
Vijay Deverakonda,Vijay Deverakonda_43.jpg,Alexandra Daddario_53.jpg,./Images/Vijay Deverakonda/Vijay Deverakonda_43.jpg,./Images/Alexandra Daddario/Alexandra Daddario_53.jpg,False,
Courtney Cox,Courtney Cox_51.jpg,Tom Cruise_9.jpg,./Images/Courtney Cox/Courtney Cox_51.jpg,./Images/Tom Cruise/Tom Cruise_9.jpg,False,
Brad Pitt,Brad Pitt_94.jpg,Hugh Jackman_0.jpg,./Images/Brad Pitt/Brad Pitt_94.jpg,./Images/Hugh Jackman/Hugh Jackman_0.jpg,False,
Priyanka Chopra,Priyanka Chopra_88.jpg,Margot Robbie_6.jpg,./Images/Priyanka Chopra/Priyanka Chopra_88.jpg,./Images/Margot Robbie/Margot Robbie_6.jpg,False,
Billie Eilish,Billie Eilish_63.jpg,Andy Samberg_37.jpg,./Images/Billie Eilish/Billie Eilish_63.jpg,./Images/Andy Samberg/Andy Samberg_37.jpg,False,
Brad Pitt,Brad Pitt_84.jpg,Alexandra Daddario_49.jpg,./Images/Brad Pitt/Brad Pitt_84.jpg,./Images/Alexandra Daddario/Alexandra Daddario_49.jpg,False,
Tom Cruise,Tom Cruise_50.jpg,Claire Holt_95.jpg,./Images/Tom Cruise/Tom Cruise_50.jpg,./Images/Claire Holt/Claire Holt_95.jpg,False,
Roger Federer,Roger Federer_8.jpg,Courtney Cox_12.jpg,./Images/Roger Federer/Roger Federer_8.jpg,./Images/Courtney Cox/Courtney Cox_12.jpg,False,
Roger Federer,Roger Federer_14.jpg,Henry Cavill_55.jpg,./Images/Roger Federer/Roger Federer_14.jpg,./Images/Henry Cavill/Henry Cavill_55.jpg,False,
Dwayne Johnson,Dwayne Johnson_49.jpg,Zac Efron_66.jpg,./Images/Dwayne Johnson/Dwayne Johnson_49.jpg,./Images/Zac Efron/Zac Efron_66.jpg,False,
Virat Kohli,Virat Kohli_7.jpg,Robert Downey Jr_72.jpg,./Images/Virat Kohli/Virat Kohli_7.jpg,./Images/Robert Downey Jr/Robert Downey Jr_72.jpg,False,
Virat Kohli,Virat Kohli_43.jpg,Alia Bhatt_50.jpg,./Images/Virat Kohli/Virat Kohli_43.jpg,./Images/Alia Bhatt/Alia Bhatt_50.jpg,False,
Anushka Sharma,Anushka Sharma_36.jpg,Henry Cavill_33.jpg,./Images/Anushka Sharma/Anushka Sharma_36.jpg,./Images/Henry Cavill/Henry Cavill_33.jpg,False,
Vijay Deverakonda,Vijay Deverakonda_96.jpg,Dwayne Johnson_44.jpg,./Images/Vijay Deverakonda/Vijay Deverakonda_96.jpg,./Images/Dwayne Johnson/Dwayne Johnson_44.jpg,False,
Kashyap,Kashyap_12.jpg,Andy Samberg_23.jpg,./Images/Kashyap/Kashyap_12.jpg,./Images/Andy Samberg/Andy Samberg_23.jpg,False,
Akshay Kumar,Akshay Kumar_13.jpg,Lisa Kudrow_64.jpg,./Images/Akshay Kumar/Akshay Kumar_13.jpg,./Images/Lisa Kudrow/Lisa Kudrow_64.jpg,False,
Jessica Alba,Jessica Alba_40.jpg,Alexandra Daddario_2.jpg,./Images/Jessica Alba/Jessica Alba_40.jpg,./Images/Alexandra Daddario/Alexandra Daddario_2.jpg,False,
Andy Samberg,Andy Samberg_37.jpg,Amitabh Bachchan_46.jpg,./Images/Andy Samberg/Andy Samberg_37.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_46.jpg,False,
Jessica Alba,Jessica Alba_91.jpg,Billie Eilish_78.jpg,./Images/Jessica Alba/Jessica Alba_91.jpg,./Images/Billie Eilish/Billie Eilish_78.jpg,False,
Claire Holt,Claire Holt_56.jpg,Charlize Theron_46.jpg,./Images/Claire Holt/Claire Holt_56.jpg,./Images/Charlize Theron/Charlize Theron_46.jpg,False,
Billie Eilish,Billie Eilish_72.jpg,Robert Downey Jr_7.jpg,./Images/Billie Eilish/Billie Eilish_72.jpg,./Images/Robert Downey Jr/Robert Downey Jr_7.jpg,False,
Claire Holt,Claire Holt_80.jpg,Margot Robbie_63.jpg,./Images/Claire Holt/Claire Holt_80.jpg,./Images/Margot Robbie/Margot Robbie_63.jpg,False,
Henry Cavill,Henry Cavill_71.jpg,Zac Efron_11.jpg,./Images/Henry Cavill/Henry Cavill_71.jpg,./Images/Zac Efron/Zac Efron_11.jpg,False,
Jessica Alba,Jessica Alba_73.jpg,Priyanka Chopra_68.jpg,./Images/Jessica Alba/Jessica Alba_73.jpg,./Images/Priyanka Chopra/Priyanka Chopra_68.jpg,False,
Elizabeth Olsen,Elizabeth Olsen_55.jpg,Henry Cavill_4.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_55.jpg,./Images/Henry Cavill/Henry Cavill_4.jpg,False,
Virat Kohli,Virat Kohli_30.jpg,Akshay Kumar_38.jpg,./Images/Virat Kohli/Virat Kohli_30.jpg,./Images/Akshay Kumar/Akshay Kumar_38.jpg,False,
Vijay Deverakonda,Vijay Deverakonda_85.jpg,Priyanka Chopra_43.jpg,./Images/Vijay Deverakonda/Vijay Deverakonda_85.jpg,./Images/Priyanka Chopra/Priyanka Chopra_43.jpg,False,
Robert Downey Jr,Robert Downey Jr_7.jpg,Lisa Kudrow_26.jpg,./Images/Robert Downey Jr/Robert Downey Jr_7.jpg,./Images/Lisa Kudrow/Lisa Kudrow_26.jpg,False,
Alexandra Daddario,Alexandra Daddario_38.jpg,Billie Eilish_23.jpg,./Images/Alexandra Daddario/Alexandra Daddario_38.jpg,./Images/Billie Eilish/Billie Eilish_23.jpg,False,
Lisa Kudrow,Lisa Kudrow_22.jpg,Courtney Cox_24.jpg,./Images/Lisa Kudrow/Lisa Kudrow_22.jpg,./Images/Courtney Cox/Courtney Cox_24.jpg,False,
Charlize Theron,Charlize Theron_49.jpg,Dwayne Johnson_44.jpg,./Images/Charlize Theron/Charlize Theron_49.jpg,./Images/Dwayne Johnson/Dwayne Johnson_44.jpg,False,
Robert Downey Jr,Robert Downey Jr_82.jpg,Jessica Alba_30.jpg,./Images/Robert Downey Jr/Robert Downey Jr_82.jpg,./Images/Jessica Alba/Jessica Alba_30.jpg,False,
Claire Holt,Claire Holt_63.jpg,Akshay Kumar_11.jpg,./Images/Claire Holt/Claire Holt_63.jpg,./Images/Akshay Kumar/Akshay Kumar_11.jpg,False,
Brad Pitt,Brad Pitt_88.jpg,Henry Cavill_32.jpg,./Images/Brad Pitt/Brad Pitt_88.jpg,./Images/Henry Cavill/Henry Cavill_32.jpg,False,
Vijay Deverakonda,Vijay Deverakonda_93.jpg,Jessica Alba_81.jpg,./Images/Vijay Deverakonda/Vijay Deverakonda_93.jpg,./Images/Jessica Alba/Jessica Alba_81.jpg,False,
Tom Cruise,Tom Cruise_49.jpg,Elizabeth Olsen_13.jpg,./Images/Tom Cruise/Tom Cruise_49.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_13.jpg,False,
Henry Cavill,Henry Cavill_93.jpg,Akshay Kumar_46.jpg,./Images/Henry Cavill/Henry Cavill_93.jpg,./Images/Akshay Kumar/Akshay Kumar_46.jpg,False,
Dwayne Johnson,Dwayne Johnson_44.jpg,Jessica Alba_86.jpg,./Images/Dwayne Johnson/Dwayne Johnson_44.jpg,./Images/Jessica Alba/Jessica Alba_86.jpg,False,
Tom Cruise,Tom Cruise_16.jpg,Elizabeth Olsen_40.jpg,./Images/Tom Cruise/Tom Cruise_16.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_40.jpg,False,
Marmik,Marmik_17.jpg,Dwayne Johnson_32.jpg,./Images/Marmik/Marmik_17.jpg,./Images/Dwayne Johnson/Dwayne Johnson_32.jpg,False,
Virat Kohli,Virat Kohli_35.jpg,Andy Samberg_76.jpg,./Images/Virat Kohli/Virat Kohli_35.jpg,./Images/Andy Samberg/Andy Samberg_76.jpg,False,
Virat Kohli,Virat Kohli_25.jpg,Tom Cruise_22.jpg,./Images/Virat Kohli/Virat Kohli_25.jpg,./Images/Tom Cruise/Tom Cruise_22.jpg,False,
Dwayne Johnson,Dwayne Johnson_1.jpg,Brad Pitt_96.jpg,./Images/Dwayne Johnson/Dwayne Johnson_1.jpg,./Images/Brad Pitt/Brad Pitt_96.jpg,False,
Lisa Kudrow,Lisa Kudrow_51.jpg,Hugh Jackman_102.jpg,./Images/Lisa Kudrow/Lisa Kudrow_51.jpg,./Images/Hugh Jackman/Hugh Jackman_102.jpg,False,
Virat Kohli,Virat Kohli_28.jpg,Elizabeth Olsen_11.jpg,./Images/Virat Kohli/Virat Kohli_28.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_11.jpg,False,
Margot Robbie,Margot Robbie_4.jpg,Marmik_25.jpg,./Images/Margot Robbie/Margot Robbie_4.jpg,./Images/Marmik/Marmik_25.jpg,False,
Elizabeth Olsen,Elizabeth Olsen_5.jpg,Jessica Alba_35.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_5.jpg,./Images/Jessica Alba/Jessica Alba_35.jpg,False,
Zac Efron,Zac Efron_62.jpg,Priyanka Chopra_86.jpg,./Images/Zac Efron/Zac Efron_62.jpg,./Images/Priyanka Chopra/Priyanka Chopra_86.jpg,False,
Zac Efron,Zac Efron_17.jpg,Elizabeth Olsen_18.jpg,./Images/Zac Efron/Zac Efron_17.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_18.jpg,False,
Akshay Kumar,Akshay Kumar_41.jpg,Roger Federer_11.jpg,./Images/Akshay Kumar/Akshay Kumar_41.jpg,./Images/Roger Federer/Roger Federer_11.jpg,False,
Margot Robbie,Margot Robbie_0.jpg,Billie Eilish_50.jpg,./Images/Margot Robbie/Margot Robbie_0.jpg,./Images/Billie Eilish/Billie Eilish_50.jpg,False,
Alexandra Daddario,Alexandra Daddario_11.jpg,Roger Federer_46.jpg,./Images/Alexandra Daddario/Alexandra Daddario_11.jpg,./Images/Roger Federer/Roger Federer_46.jpg,False,
Camila Cabello,Camila Cabello_27.jpg,Alexandra Daddario_53.jpg,./Images/Camila Cabello/Camila Cabello_27.jpg,./Images/Alexandra Daddario/Alexandra Daddario_53.jpg,False,
Dwayne Johnson,Dwayne Johnson_15.jpg,Margot Robbie_21.jpg,./Images/Dwayne Johnson/Dwayne Johnson_15.jpg,./Images/Margot Robbie/Margot Robbie_21.jpg,False,
Alia Bhatt,Alia Bhatt_20.jpg,Andy Samberg_60.jpg,./Images/Alia Bhatt/Alia Bhatt_20.jpg,./Images/Andy Samberg/Andy Samberg_60.jpg,False,
Akshay Kumar,Akshay Kumar_4.jpg,Charlize Theron_64.jpg,./Images/Akshay Kumar/Akshay Kumar_4.jpg,./Images/Charlize Theron/Charlize Theron_64.jpg,False,
Ellen Degeneres,Ellen Degeneres_12.jpg,Virat Kohli_30.jpg,./Images/Ellen Degeneres/Ellen Degeneres_12.jpg,./Images/Virat Kohli/Virat Kohli_30.jpg,False,
Courtney Cox,Courtney Cox_42.jpg,Vijay Deverakonda_0.jpg,./Images/Courtney Cox/Courtney Cox_42.jpg,./Images/Vijay Deverakonda/Vijay Deverakonda_0.jpg,False,
Robert Downey Jr,Robert Downey Jr_68.jpg,Zac Efron_12.jpg,./Images/Robert Downey Jr/Robert Downey Jr_68.jpg,./Images/Zac Efron/Zac Efron_12.jpg,False,
Claire Holt,Claire Holt_0.jpg,Virat Kohli_35.jpg,./Images/Claire Holt/Claire Holt_0.jpg,./Images/Virat Kohli/Virat Kohli_35.jpg,False,
Camila Cabello,Camila Cabello_20.jpg,Margot Robbie_21.jpg,./Images/Camila Cabello/Camila Cabello_20.jpg,./Images/Margot Robbie/Margot Robbie_21.jpg,False,
Akshay Kumar,Akshay Kumar_35.jpg,Billie Eilish_8.jpg,./Images/Akshay Kumar/Akshay Kumar_35.jpg,./Images/Billie Eilish/Billie Eilish_8.jpg,False,
Tom Cruise,Tom Cruise_24.jpg,Courtney Cox_44.jpg,./Images/Tom Cruise/Tom Cruise_24.jpg,./Images/Courtney Cox/Courtney Cox_44.jpg,False,
Akshay Kumar,Akshay Kumar_40.jpg,Henry Cavill_67.jpg,./Images/Akshay Kumar/Akshay Kumar_40.jpg,./Images/Henry Cavill/Henry Cavill_67.jpg,False,
Alexandra Daddario,Alexandra Daddario_8.jpg,Tom Cruise_23.jpg,./Images/Alexandra Daddario/Alexandra Daddario_8.jpg,./Images/Tom Cruise/Tom Cruise_23.jpg,False,
Hrithik Roshan,Hrithik Roshan_29.jpg,Henry Cavill_54.jpg,./Images/Hrithik Roshan/Hrithik Roshan_29.jpg,./Images/Henry Cavill/Henry Cavill_54.jpg,False,
Priyanka Chopra,Priyanka Chopra_68.jpg,Zac Efron_81.jpg,./Images/Priyanka Chopra/Priyanka Chopra_68.jpg,./Images/Zac Efron/Zac Efron_81.jpg,False,
Margot Robbie,Margot Robbie_36.jpg,Amitabh Bachchan_46.jpg,./Images/Margot Robbie/Margot Robbie_36.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_46.jpg,False,
Natalie Portman,Natalie Portman_66.jpg,Lisa Kudrow_29.jpg,./Images/Natalie Portman/Natalie Portman_66.jpg,./Images/Lisa Kudrow/Lisa Kudrow_29.jpg,False,
Camila Cabello,Camila Cabello_55.jpg,Charlize Theron_50.jpg,./Images/Camila Cabello/Camila Cabello_55.jpg,./Images/Charlize Theron/Charlize Theron_50.jpg,False,
Charlize Theron,Charlize Theron_7.jpg,Robert Downey Jr_45.jpg,./Images/Charlize Theron/Charlize Theron_7.jpg,./Images/Robert Downey Jr/Robert Downey Jr_45.jpg,False,
Natalie Portman,Natalie Portman_14.jpg,Jessica Alba_51.jpg,./Images/Natalie Portman/Natalie Portman_14.jpg,./Images/Jessica Alba/Jessica Alba_51.jpg,False,
Hugh Jackman,Hugh Jackman_52.jpg,Ellen Degeneres_29.jpg,./Images/Hugh Jackman/Hugh Jackman_52.jpg,./Images/Ellen Degeneres/Ellen Degeneres_29.jpg,False,
Andy Samberg,Andy Samberg_15.jpg,Amitabh Bachchan_47.jpg,./Images/Andy Samberg/Andy Samberg_15.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_47.jpg,False,
Lisa Kudrow,Lisa Kudrow_12.jpg,Hrithik Roshan_79.jpg,./Images/Lisa Kudrow/Lisa Kudrow_12.jpg,./Images/Hrithik Roshan/Hrithik Roshan_79.jpg,False,
Tom Cruise,Tom Cruise_49.jpg,Alexandra Daddario_42.jpg,./Images/Tom Cruise/Tom Cruise_49.jpg,./Images/Alexandra Daddario/Alexandra Daddario_42.jpg,False,
Akshay Kumar,Akshay Kumar_12.jpg,Charlize Theron_70.jpg,./Images/Akshay Kumar/Akshay Kumar_12.jpg,./Images/Charlize Theron/Charlize Theron_70.jpg,False,
Dwayne Johnson,Dwayne Johnson_41.jpg,Alexandra Daddario_50.jpg,./Images/Dwayne Johnson/Dwayne Johnson_41.jpg,./Images/Alexandra Daddario/Alexandra Daddario_50.jpg,False,
Charlize Theron,Charlize Theron_73.jpg,Dwayne Johnson_16.jpg,./Images/Charlize Theron/Charlize Theron_73.jpg,./Images/Dwayne Johnson/Dwayne Johnson_16.jpg,False,
Virat Kohli,Virat Kohli_10.jpg,Tom Cruise_16.jpg,./Images/Virat Kohli/Virat Kohli_10.jpg,./Images/Tom Cruise/Tom Cruise_16.jpg,False,
Henry Cavill,Henry Cavill_63.jpg,Dwayne Johnson_13.jpg,./Images/Henry Cavill/Henry Cavill_63.jpg,./Images/Dwayne Johnson/Dwayne Johnson_13.jpg,False,
Brad Pitt,Brad Pitt_108.jpg,Roger Federer_76.jpg,./Images/Brad Pitt/Brad Pitt_108.jpg,./Images/Roger Federer/Roger Federer_76.jpg,False,
Natalie Portman,Natalie Portman_29.jpg,Virat Kohli_27.jpg,./Images/Natalie Portman/Natalie Portman_29.jpg,./Images/Virat Kohli/Virat Kohli_27.jpg,False,
Hugh Jackman,Hugh Jackman_32.jpg,Henry Cavill_19.jpg,./Images/Hugh Jackman/Hugh Jackman_32.jpg,./Images/Henry Cavill/Henry Cavill_19.jpg,False,
Brad Pitt,Brad Pitt_117.jpg,Hugh Jackman_35.jpg,./Images/Brad Pitt/Brad Pitt_117.jpg,./Images/Hugh Jackman/Hugh Jackman_35.jpg,False,
Robert Downey Jr,Robert Downey Jr_2.jpg,Alia Bhatt_3.jpg,./Images/Robert Downey Jr/Robert Downey Jr_2.jpg,./Images/Alia Bhatt/Alia Bhatt_3.jpg,False,
Elizabeth Olsen,Elizabeth Olsen_7.jpg,Alexandra Daddario_24.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_7.jpg,./Images/Alexandra Daddario/Alexandra Daddario_24.jpg,False,
Jessica Alba,Jessica Alba_31.jpg,Charlize Theron_45.jpg,./Images/Jessica Alba/Jessica Alba_31.jpg,./Images/Charlize Theron/Charlize Theron_45.jpg,False,
Priyanka Chopra,Priyanka Chopra_8.jpg,Virat Kohli_10.jpg,./Images/Priyanka Chopra/Priyanka Chopra_8.jpg,./Images/Virat Kohli/Virat Kohli_10.jpg,False,
Roger Federer,Roger Federer_5.jpg,Alia Bhatt_16.jpg,./Images/Roger Federer/Roger Federer_5.jpg,./Images/Alia Bhatt/Alia Bhatt_16.jpg,False,
Elizabeth Olsen,Elizabeth Olsen_25.jpg,Hugh Jackman_93.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_25.jpg,./Images/Hugh Jackman/Hugh Jackman_93.jpg,False,
Akshay Kumar,Akshay Kumar_14.jpg,Zac Efron_21.jpg,./Images/Akshay Kumar/Akshay Kumar_14.jpg,./Images/Zac Efron/Zac Efron_21.jpg,False,
Elizabeth Olsen,Elizabeth Olsen_8.jpg,Natalie Portman_34.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_8.jpg,./Images/Natalie Portman/Natalie Portman_34.jpg,False,
Virat Kohli,Virat Kohli_33.jpg,Alia Bhatt_32.jpg,./Images/Virat Kohli/Virat Kohli_33.jpg,./Images/Alia Bhatt/Alia Bhatt_32.jpg,False,
Lisa Kudrow,Lisa Kudrow_22.jpg,Dwayne Johnson_33.jpg,./Images/Lisa Kudrow/Lisa Kudrow_22.jpg,./Images/Dwayne Johnson/Dwayne Johnson_33.jpg,False,
Camila Cabello,Camila Cabello_69.jpg,Alia Bhatt_62.jpg,./Images/Camila Cabello/Camila Cabello_69.jpg,./Images/Alia Bhatt/Alia Bhatt_62.jpg,False,
Claire Holt,Claire Holt_38.jpg,Camila Cabello_9.jpg,./Images/Claire Holt/Claire Holt_38.jpg,./Images/Camila Cabello/Camila Cabello_9.jpg,False,
Hrithik Roshan,Hrithik Roshan_19.jpg,Hugh Jackman_90.jpg,./Images/Hrithik Roshan/Hrithik Roshan_19.jpg,./Images/Hugh Jackman/Hugh Jackman_90.jpg,False,
Priyanka Chopra,Priyanka Chopra_68.jpg,Natalie Portman_39.jpg,./Images/Priyanka Chopra/Priyanka Chopra_68.jpg,./Images/Natalie Portman/Natalie Portman_39.jpg,False,
Kashyap,Kashyap_4.jpg,Virat Kohli_4.jpg,./Images/Kashyap/Kashyap_4.jpg,./Images/Virat Kohli/Virat Kohli_4.jpg,False,
Robert Downey Jr,Robert Downey Jr_25.jpg,Henry Cavill_96.jpg,./Images/Robert Downey Jr/Robert Downey Jr_25.jpg,./Images/Henry Cavill/Henry Cavill_96.jpg,False,
Lisa Kudrow,Lisa Kudrow_67.jpg,Jessica Alba_35.jpg,./Images/Lisa Kudrow/Lisa Kudrow_67.jpg,./Images/Jessica Alba/Jessica Alba_35.jpg,False,
Ellen Degeneres,Ellen Degeneres_52.jpg,Priyanka Chopra_8.jpg,./Images/Ellen Degeneres/Ellen Degeneres_52.jpg,./Images/Priyanka Chopra/Priyanka Chopra_8.jpg,False,
Vijay Deverakonda,Vijay Deverakonda_59.jpg,Henry Cavill_93.jpg,./Images/Vijay Deverakonda/Vijay Deverakonda_59.jpg,./Images/Henry Cavill/Henry Cavill_93.jpg,False,
Charlize Theron,Charlize Theron_71.jpg,Camila Cabello_13.jpg,./Images/Charlize Theron/Charlize Theron_71.jpg,./Images/Camila Cabello/Camila Cabello_13.jpg,False,
Hrithik Roshan,Hrithik Roshan_15.jpg,Alia Bhatt_70.jpg,./Images/Hrithik Roshan/Hrithik Roshan_15.jpg,./Images/Alia Bhatt/Alia Bhatt_70.jpg,False,
Jessica Alba,Jessica Alba_20.jpg,Vijay Deverakonda_57.jpg,./Images/Jessica Alba/Jessica Alba_20.jpg,./Images/Vijay Deverakonda/Vijay Deverakonda_57.jpg,False,
Dwayne Johnson,Dwayne Johnson_36.jpg,Alexandra Daddario_22.jpg,./Images/Dwayne Johnson/Dwayne Johnson_36.jpg,./Images/Alexandra Daddario/Alexandra Daddario_22.jpg,False,
Alia Bhatt,Alia Bhatt_0.jpg,Vijay Deverakonda_105.jpg,./Images/Alia Bhatt/Alia Bhatt_0.jpg,./Images/Vijay Deverakonda/Vijay Deverakonda_105.jpg,False,
Virat Kohli,Virat Kohli_31.jpg,Charlize Theron_50.jpg,./Images/Virat Kohli/Virat Kohli_31.jpg,./Images/Charlize Theron/Charlize Theron_50.jpg,False,
Hugh Jackman,Hugh Jackman_15.jpg,Elizabeth Olsen_49.jpg,./Images/Hugh Jackman/Hugh Jackman_15.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_49.jpg,False,
Natalie Portman,Natalie Portman_18.jpg,Lisa Kudrow_8.jpg,./Images/Natalie Portman/Natalie Portman_18.jpg,./Images/Lisa Kudrow/Lisa Kudrow_8.jpg,False,
Margot Robbie,Margot Robbie_56.jpg,Courtney Cox_42.jpg,./Images/Margot Robbie/Margot Robbie_56.jpg,./Images/Courtney Cox/Courtney Cox_42.jpg,False,
Natalie Portman,Natalie Portman_34.jpg,Priyanka Chopra_38.jpg,./Images/Natalie Portman/Natalie Portman_34.jpg,./Images/Priyanka Chopra/Priyanka Chopra_38.jpg,False,
Vijay Deverakonda,Vijay Deverakonda_19.jpg,Anushka Sharma_60.jpg,./Images/Vijay Deverakonda/Vijay Deverakonda_19.jpg,./Images/Anushka Sharma/Anushka Sharma_60.jpg,False,
Priyanka Chopra,Priyanka Chopra_6.jpg,Natalie Portman_62.jpg,./Images/Priyanka Chopra/Priyanka Chopra_6.jpg,./Images/Natalie Portman/Natalie Portman_62.jpg,False,
Brad Pitt,Brad Pitt_68.jpg,Courtney Cox_13.jpg,./Images/Brad Pitt/Brad Pitt_68.jpg,./Images/Courtney Cox/Courtney Cox_13.jpg,False,
Billie Eilish,Billie Eilish_45.jpg,Margot Robbie_53.jpg,./Images/Billie Eilish/Billie Eilish_45.jpg,./Images/Margot Robbie/Margot Robbie_53.jpg,False,
Robert Downey Jr,Robert Downey Jr_24.jpg,Jessica Alba_10.jpg,./Images/Robert Downey Jr/Robert Downey Jr_24.jpg,./Images/Jessica Alba/Jessica Alba_10.jpg,False,
Charlize Theron,Charlize Theron_70.jpg,Henry Cavill_11.jpg,./Images/Charlize Theron/Charlize Theron_70.jpg,./Images/Henry Cavill/Henry Cavill_11.jpg,False,
Tom Cruise,Tom Cruise_51.jpg,Zac Efron_63.jpg,./Images/Tom Cruise/Tom Cruise_51.jpg,./Images/Zac Efron/Zac Efron_63.jpg,False,
Hrithik Roshan,Hrithik Roshan_37.jpg,Vijay Deverakonda_74.jpg,./Images/Hrithik Roshan/Hrithik Roshan_37.jpg,./Images/Vijay Deverakonda/Vijay Deverakonda_74.jpg,False,
Marmik,Marmik_8.jpg,Jessica Alba_11.jpg,./Images/Marmik/Marmik_8.jpg,./Images/Jessica Alba/Jessica Alba_11.jpg,False,
Kashyap,Kashyap_10.jpg,Robert Downey Jr_38.jpg,./Images/Kashyap/Kashyap_10.jpg,./Images/Robert Downey Jr/Robert Downey Jr_38.jpg,False,
Akshay Kumar,Akshay Kumar_40.jpg,Anushka Sharma_46.jpg,./Images/Akshay Kumar/Akshay Kumar_40.jpg,./Images/Anushka Sharma/Anushka Sharma_46.jpg,False,
Hrithik Roshan,Hrithik Roshan_57.jpg,Charlize Theron_40.jpg,./Images/Hrithik Roshan/Hrithik Roshan_57.jpg,./Images/Charlize Theron/Charlize Theron_40.jpg,False,
Andy Samberg,Andy Samberg_2.jpg,Virat Kohli_23.jpg,./Images/Andy Samberg/Andy Samberg_2.jpg,./Images/Virat Kohli/Virat Kohli_23.jpg,False,
Kashyap,Kashyap_14.jpg,Henry Cavill_70.jpg,./Images/Kashyap/Kashyap_14.jpg,./Images/Henry Cavill/Henry Cavill_70.jpg,False,
Jessica Alba,Jessica Alba_107.jpg,Zac Efron_1.jpg,./Images/Jessica Alba/Jessica Alba_107.jpg,./Images/Zac Efron/Zac Efron_1.jpg,False,
Courtney Cox,Courtney Cox_10.jpg,Virat Kohli_33.jpg,./Images/Courtney Cox/Courtney Cox_10.jpg,./Images/Virat Kohli/Virat Kohli_33.jpg,False,
Elizabeth Olsen,Elizabeth Olsen_52.jpg,Alia Bhatt_72.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_52.jpg,./Images/Alia Bhatt/Alia Bhatt_72.jpg,False,
Elizabeth Olsen,Elizabeth Olsen_52.jpg,Billie Eilish_77.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_52.jpg,./Images/Billie Eilish/Billie Eilish_77.jpg,False,
Claire Holt,Claire Holt_13.jpg,Andy Samberg_45.jpg,./Images/Claire Holt/Claire Holt_13.jpg,./Images/Andy Samberg/Andy Samberg_45.jpg,False,
Kashyap,Kashyap_23.jpg,Marmik_16.jpg,./Images/Kashyap/Kashyap_23.jpg,./Images/Marmik/Marmik_16.jpg,False,
Henry Cavill,Henry Cavill_101.jpg,Vijay Deverakonda_94.jpg,./Images/Henry Cavill/Henry Cavill_101.jpg,./Images/Vijay Deverakonda/Vijay Deverakonda_94.jpg,False,
Marmik,Marmik_8.jpg,Vijay Deverakonda_41.jpg,./Images/Marmik/Marmik_8.jpg,./Images/Vijay Deverakonda/Vijay Deverakonda_41.jpg,False,
Dwayne Johnson,Dwayne Johnson_2.jpg,Amitabh Bachchan_17.jpg,./Images/Dwayne Johnson/Dwayne Johnson_2.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_17.jpg,False,
Tom Cruise,Tom Cruise_30.jpg,Virat Kohli_47.jpg,./Images/Tom Cruise/Tom Cruise_30.jpg,./Images/Virat Kohli/Virat Kohli_47.jpg,False,
Brad Pitt,Brad Pitt_98.jpg,Claire Holt_60.jpg,./Images/Brad Pitt/Brad Pitt_98.jpg,./Images/Claire Holt/Claire Holt_60.jpg,False,
Henry Cavill,Henry Cavill_88.jpg,Robert Downey Jr_102.jpg,./Images/Henry Cavill/Henry Cavill_88.jpg,./Images/Robert Downey Jr/Robert Downey Jr_102.jpg,False,
Brad Pitt,Brad Pitt_67.jpg,Amitabh Bachchan_16.jpg,./Images/Brad Pitt/Brad Pitt_67.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_16.jpg,False,
Akshay Kumar,Akshay Kumar_40.jpg,Amitabh Bachchan_2.jpg,./Images/Akshay Kumar/Akshay Kumar_40.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_2.jpg,False,
Marmik,Marmik_4.jpg,Anushka Sharma_57.jpg,./Images/Marmik/Marmik_4.jpg,./Images/Anushka Sharma/Anushka Sharma_57.jpg,False,
Alia Bhatt,Alia Bhatt_40.jpg,Courtney Cox_73.jpg,./Images/Alia Bhatt/Alia Bhatt_40.jpg,./Images/Courtney Cox/Courtney Cox_73.jpg,False,
Dwayne Johnson,Dwayne Johnson_49.jpg,Billie Eilish_91.jpg,./Images/Dwayne Johnson/Dwayne Johnson_49.jpg,./Images/Billie Eilish/Billie Eilish_91.jpg,False,
